projectname,project_match_score,project_match_reason,sco,excel_row_number,versionnumber,with_party,started_on,ended_on,total_calendar_days,total_business_days,source_start_event,source_end_event,needs_lori_to_confirm,reasoning_because_this_was_complex,raw_status_text
Multi Cloud Connectivity,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-739 Multi-Cloud Connectivity Service,62,V5,SIGNINGTIME,2025-07-19,2025-07-31,13,9,July 18/25 - V5 sent to Province,July 31/25 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","July 31/25 - Adobe Sign
July 18/25 - V5 sent to Province
July 9/25 - V4 rec'd; with Killian / Sam
June 13/25 - V3 sent to Province
June 6/25 - Province asked for this to be expedited
May 28/25 - with Sam
May 23/25 - Killians sent responses
May 22/25 - with Killian / Sam
May 21/25 - V2.1 rec'd
May 12/25 - V1 sent to Province
May 9/25 - with Joyce
May 6/25 - with Rian
Apr 30/25 - Back from Killian with comments - to review
Apr 28/25 - With Killian
Apr 11/25 - Lori M drafted SCO from approved Service Design, Jen to continue"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V1,ADSL,2025-05-21,2025-05-22,2,2,May 21/25 - with Sian,May 22/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V2,CSBC,2025-05-23,2025-05-29,7,5,May 22/25 - V1 sent to Province,May 29/25 - V2.1 rec'd; with Rian,,Province held the document after the prior send until the next explicit or inferred hand-back.,"July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V3,ADSL,2025-05-30,2025-06-04,6,4,May 29/25 - V2.1 rec'd; with Rian,June 4/25 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V4,CSBC,2025-06-05,2025-06-27,23,17,June 4/25 - V3 sent to Province,June 27/25 - V4 rec'd; with Rian,,Province held the document after the prior send until the next explicit or inferred hand-back.,"July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V5,ADSL,2025-06-28,2025-07-07,10,6,June 27/25 - V4 rec'd; with Rian,July 7/25 - V5 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
iStore to MySC,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-743 iStore Replacement,63,V5,SIGNINGTIME,2025-07-08,2025-07-15,8,6,July 7/25 - V5 sent to Province,July 15/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","July 15/25 - Signed
July 10/25 - Sent via Adobe Sign
July 9/25 - Province agreed to move to final
July 7/25 - V5 sent to Province
June 27/25 - V4 rec'd; with Rian
June 4/25 - V3 sent to Province
May 29/25 - V2.1 rec'd; with Rian
May 22/25 - V1 sent to Province
May 21/25 - with Sian"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-745 Amd SCO-657 zScaler Imp Supp,64,V1,ADSL,2025-05-26,2025-05-28,3,3,May 26/25 - Erwin asked for an amendment to Proj end date,"May 28/25 - With Tyler, with Sian, V1 sent to Province",,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","June 10/25 - Signed
May 28/25 - With Tyler, with Sian, V1 sent to Province
May 27/25 - With Lori M. for review
May 26/25 - Erwin asked for an amendment to Proj end date"
Zscaler Initiative 3,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-745 Amd SCO-657 zScaler Imp Supp,64,V1,SIGNINGTIME,2025-05-29,2025-06-10,13,9,"May 28/25 - With Tyler, with Sian, V1 sent to Province",June 10/25 - Signed,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","June 10/25 - Signed
May 28/25 - With Tyler, with Sian, V1 sent to Province
May 27/25 - With Lori M. for review
May 26/25 - Erwin asked for an amendment to Proj end date"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V1,ADSL,2025-07-14,2025-07-15,2,2,July 14/25 - with Rian / Cathy,July 15/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V2,CSBC,2025-07-16,2025-08-18,34,24,July 15/25 - V1 sent to Province,Aug 18/25 - V2.1 rec'd; with Rian and Michelle C,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V3,ADSL,2025-09-16,2025-09-19,4,4,Sept 16/25 - updated SCO; with Rian/Michelle,"Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province",,"The file was back from Province and ADSL/internal work resumed before the next send. The send/submission date is counted with the sender, per Sam.","Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V4,CSBC,2025-09-20,2025-09-23,4,2,"Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province",Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V5,ADSL,2025-09-24,2025-10-02,9,7,Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing,Oct 3/25 - Signed,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event.","Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
CMDB Optimization (Discovery),100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-747 CMDB Optimization,65,V5,SIGNINGTIME,2025-10-03,2025-10-03,1,1,Oct 3/25 - Signed,Oct 3/25 - Signed,,"Once signing/final workflow began, later final lines were kept within one SIGNINGTIME sequence.","Oct 3/25 - Signed
Sept 24/25 - Michelle C confirmed 4 servers needed instead of 5; Province still reviewing
Sept 19/25 - Erwin, Rian and Michelle reviewed/OK'd updated SCO: V3 and 3.1 sent to Province 
Sept 16/25 - updated SCO; with Rian/Michelle
Aug 18/25 - V2.1 rec'd; with Rian and Michelle C
July 15/25 - V1 sent to Province
July 14/25 - with Rian / Cathy
Reserved for early start"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V1,ADSL,2025-06-16,2025-06-24,9,7,"June 16/25 - with Erwin, Cathy, Joyce",June 24/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V2,CSBC,2025-06-25,2025-07-21,27,19,June 24/25 - V1 sent to Province,July 22/25 - waiting for Emma's approval of revised SOW,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V3,ADSL,2025-07-22,2025-08-21,31,23,July 22/25 - waiting for Emma's approval of revised SOW,Aug 21/25 - SOW approved; V1.1 sent to Province,ADSL/internal work resumed after a Province send without an explicit returned/back/received line; v9 inferred a CSBC interval followed by the next ADSL turn.,"ADSL/internal work resumed, so a new ADSL editing turn was inferred before the next send/signing event. The send/submission date is counted with the sender, per Sam.","Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V4,CSBC,2025-08-22,2025-09-24,34,24,Aug 21/25 - SOW approved; V1.1 sent to Province,Sept 24/25 - V2 rec'd; with Nicole / Erwin,Explicit returned version 2 did not match the normalized ownership turn V4; v9 kept normalized turn labels and Lori should confirm the exact version breadcrumb.,Province held the document after the prior send until the next explicit or inferred hand-back.,"Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V5,ADSL,2025-09-25,2025-09-25,1,1,Sept 24/25 - V2 rec'd; with Nicole / Erwin,Sept 25/25 - V3 sent to Province,,"After the returned/back event, the next ADSL turn ran until the next Province submission. The send/submission date is counted with the sender, per Sam.","Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for VDI,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-748 MFA for VDI,66,V5,SIGNINGTIME,2025-09-26,2025-10-02,7,5,Sept 25/25 - V3 sent to Province,Oct 2/25 - Adobe Sign,,"The next meaningful event after the send was signing/final workflow, so no new CSBC editing turn was created.","Oct 2/25 - Adobe Sign
Sept 25/25 - V3 sent to Province
Sept 24/25 - V2 rec'd; with Nicole / Erwin
Aug 21/25 - SOW approved; V1.1 sent to Province
July 22/25 - waiting for Emma's approval of revised SOW
June 24/25 - V1 sent to Province
June 19/25 - with Sian
June 17/25 - with Tyler
June 16/25 - with Erwin, Cathy, Joyce"
MFA for BC SAG,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-752 Amd SCO-443 MFA for BC SAG,67,V1,ADSL,2025-07-04,2025-07-07,4,2,"July 4/25 - Dan Deane confirmed servers; SCO updated, with Tyler",July 7/25 - V1 sent to Province,,"The lifecycle opened on the ADSL side until the first Province handoff was visible. The send/submission date is counted with the sender, per Sam.","Sept 22/25 - Cancelled
Sept 16/25 - Carol confirmed it can be cancelled.
July 28/25 - V2.1 rec'd; with Cathy
July 7/25 - V1 sent to Province
July 4/25 - Dan Deane confirmed servers; SCO updated, with Tyler
With Alex Thompson to confirm servers"
MFA for BC SAG,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-752 Amd SCO-443 MFA for BC SAG,67,V2,CSBC,2025-07-08,2025-07-28,21,15,July 7/25 - V1 sent to Province,July 28/25 - V2.1 rec'd; with Cathy,,Province held the document after the prior send until the next explicit or inferred hand-back.,"Sept 22/25 - Cancelled
Sept 16/25 - Carol confirmed it can be cancelled.
July 28/25 - V2.1 rec'd; with Cathy
July 7/25 - V1 sent to Province
July 4/25 - Dan Deane confirmed servers; SCO updated, with Tyler
With Alex Thompson to confirm servers"
MFA for BC SAG,100,project supplied directly by Lori's Completed SCOs consolidated lists v1.0.xlsx,SCO-PROV-752 Amd SCO-443 MFA for BC SAG,67,V3,ADSL,2025-07-29,2025-09-22,56,40,July 28/25 - V2.1 rec'd; with Cathy,Sept 22/25 - Cancelled,The source row ended after a returned/back event without a later send or sign line; Lori should confirm how the timeline closed.,"The source row ended after a returned/back event, so v9 inferred a final ADSL review interval for Lori to confirm.","Sept 22/25 - Cancelled
Sept 16/25 - Carol confirmed it can be cancelled.
July 28/25 - V2.1 rec'd; with Cathy
July 7/25 - V1 sent to Province
July 4/25 - Dan Deane confirmed servers; SCO updated, with Tyler
With Alex Thompson to confirm servers"
